City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
591,Kieta,PG,2022-09-21 17:29:40,-6.2167,155.6333,75.83,83,100,1.86
592,Irati,BR,2022-09-21 17:29:40,-25.4672,-50.6511,60.48,99,100,2.86
593,Cabo San Lucas,MX,2022-09-21 17:29:40,22.8909,-109.9124,88.61,77,20,10.36
594,Bitung,ID,2022-09-21 17:29:41,1.4451,125.1824,76.05,82,96,2.39
595,Nueva Gerona,CU,2022-09-21 17:29:41,21.8833,-82.8,86.18,60,0,7.34
596,Kapaa,US,2022-09-21 17:55:02,22.0752,-159.319,77.47,89,75,8.84
597,Bontang,ID,2022-09-21 17:55:03,0.1333,117.5,75.0,86,98,3.62
598,Losevo,RU,2022-09-21 17:55:03,50.6767,40.045,58.23,70,55,0.92
599,Krasnoarmeyskiy,RU,2022-09-21 17:55:04,47.0114,42.2072,63.19,78,100,4.25
600,Albany,US,2022-09-21 17:53:30,42.6001,-73.9662,75.27,67,3,3.29
601,Makaha,US,2022-09-21 17:55:04,21.4694,-158.2175,79.39,71,83,7.56
602,Yellowknife,CA,2022-09-21 17:54:58,62.456,-114.3525,54.12,76,75,18.41
603,Tuktoyaktuk,CA,2022-09-21 17:55:05,69.4541,-133.0374,41.0,93,100,19.57
604,Atuona,PF,2022-09-21 17:50:48,-9.8,-139.0333,76.32,81,52,20.94
605,Wamba,NG,2022-09-21 17:55:05,8.9333,8.6,75.16,87,93,1.63
606,Richards Bay,ZA,2022-09-21 17:55:06,-28.783,32.0377,60.35,84,92,5.19
607,Sitka,US,2022-09-21 17:55:06,57.0531,-135.33,60.35,74,99,4.72
608,Bandarbeyla,SO,2022-09-21 17:55:07,9.4942,50.8122,78.04,87,57,20.94
609,Atar,MR,2022-09-21 17:55:07,20.5169,-13.0499,101.86,21,28,17.56
610,Tekkali,IN,2022-09-21 17:55:08,18.6167,84.2333,80.02,89,88,4.03
611,Khatanga,RU,2022-09-21 17:55:08,71.9667,102.5,21.6,83,39,13.87
612,Hithadhoo,MV,2022-09-21 17:55:08,-0.6,73.0833,81.57,72,3,3.44
613,Alofi,NU,2022-09-21 17:50:49,-19.0595,-169.9187,73.29,88,96,6.91
614,Martapura,ID,2022-09-21 17:55:09,-3.4167,114.85,75.29,100,20,1.14
615,Belyy Yar,RU,2022-09-21 17:55:09,53.6039,91.3903,44.49,91,40,2.24
616,Rocha,UY,2022-09-21 17:55:10,-34.4833,-54.3333,56.8,52,87,11.14
617,Phuket,TH,2022-09-21 17:55:10,8.0,98.25,85.12,86,75,3.44
618,Aklavik,CA,2022-09-21 17:53:04,68.2191,-135.0107,42.01,81,88,3.89
619,Mount Isa,AU,2022-09-21 17:53:43,-20.7333,139.5,65.97,37,17,8.05
620,Cruzilia,BR,2022-09-21 17:55:11,-21.8386,-44.8083,78.57,47,61,1.45
621,Pevek,RU,2022-09-21 17:55:11,69.7008,170.3133,34.61,77,49,10.58
622,Puerto Ayora,EC,2022-09-21 17:51:06,-0.7393,-90.3518,76.96,86,95,10.0
623,Ozu,JP,2022-09-21 17:55:12,33.5,132.55,67.82,86,86,4.14
624,Leningradskiy,RU,2022-09-21 17:55:12,69.3833,178.4167,30.81,92,35,14.38
625,Victoria,HK,2022-09-21 17:50:48,22.2855,114.1577,84.33,73,94,5.99
626,Chuy,UY,2022-09-21 17:55:13,-33.6971,-53.4616,55.92,64,99,10.04
627,Acapulco,MX,2022-09-21 17:55:14,16.8634,-99.8901,85.82,70,40,4.61
628,Kamuli,UG,2022-09-21 17:55:14,0.9472,33.1197,64.24,97,87,2.59
629,Westport,US,2022-09-21 17:55:15,41.1415,-73.3579,79.16,62,0,8.99
630,Kawalu,ID,2022-09-21 17:55:15,-7.3817,108.2082,72.64,97,100,1.39
631,Katsuura,JP,2022-09-21 17:55:15,35.1333,140.3,69.08,70,100,21.34
632,Jaen,ES,2022-09-21 17:55:16,38.0,-3.5,80.26,46,62,10.25
633,Qaanaaq,GL,2022-09-21 17:55:17,77.484,-69.3632,30.87,77,99,7.29
634,Klaksvik,FO,2022-09-21 17:55:17,62.2266,-6.589,54.52,97,100,22.46
635,Polyarnyy,RU,2022-09-21 17:55:18,69.1989,33.4478,43.21,68,100,17.94
636,Tessalit,ML,2022-09-21 17:55:18,20.1986,1.0114,98.56,16,16,2.64
637,Sao Filipe,CV,2022-09-21 17:55:18,14.8961,-24.4956,78.84,75,23,11.14
638,Barrow,US,2022-09-21 17:56:19,71.2906,-156.7887,35.62,100,100,9.22
639,Mahebourg,MU,2022-09-21 17:56:19,-20.4081,57.7,72.25,88,40,11.5
640,Xinyu,CN,2022-09-21 17:56:20,27.8043,114.9334,67.19,54,95,3.18
641,Mitsamiouli,KM,2022-09-21 17:56:20,-11.3847,43.2844,71.89,88,75,4.61
642,Kruisfontein,ZA,2022-09-21 17:56:21,-34.0033,24.7314,60.89,69,68,3.76
643,Cherskiy,RU,2022-09-21 17:56:21,68.75,161.3,36.81,63,88,7.99
644,Norman Wells,CA,2022-09-21 17:53:17,65.282,-126.8329,50.04,76,75,6.91
645,Arlit,NE,2022-09-21 17:56:22,18.7369,7.3853,98.65,21,88,5.5
646,Keetmanshoop,NA,2022-09-21 17:56:22,-26.5833,18.1333,68.9,10,83,9.48
647,High Level,CA,2022-09-21 17:55:08,58.5169,-117.136,48.31,81,75,10.36
648,Cidreira,BR,2022-09-21 17:56:23,-30.1811,-50.2056,64.08,79,85,10.29
649,Nikolsk,RU,2022-09-21 17:56:23,53.7189,46.0712,60.15,89,100,6.13
650,Luancheng,CN,2022-09-21 17:56:24,37.8792,114.6517,64.56,49,25,6.44
651,Nelson Bay,AU,2022-09-21 17:56:24,-32.7167,152.15,62.11,93,100,21.99
652,Puerto Cabezas,NI,2022-09-21 17:56:25,14.0351,-83.3888,87.76,66,75,6.91
653,Bengkulu,ID,2022-09-21 17:56:25,-3.8004,102.2655,74.68,90,89,3.85
654,Celestun,MX,2022-09-21 17:56:26,20.8667,-90.4,85.37,63,2,10.16
655,Elizabeth City,US,2022-09-21 17:56:26,36.2946,-76.2511,88.02,53,0,5.01
656,Dunedin,NZ,2022-09-21 17:56:03,-45.8742,170.5036,43.81,88,23,3.38
657,Saint-Jean-Port-Joli,CA,2022-09-21 17:56:27,47.2171,-70.2658,59.88,86,42,2.64
658,San Cristobal,VE,2022-09-21 17:56:27,7.7669,-72.225,80.78,53,96,1.72
659,Borogontsy,RU,2022-09-21 17:56:28,62.6683,131.1683,27.81,87,34,9.4
660,Mar Del Plata,AR,2022-09-21 17:56:28,-38.0023,-57.5575,62.62,70,0,11.99
661,Zhezkazgan,KZ,2022-09-21 17:56:29,47.8043,67.7144,65.44,16,0,8.97
662,Thompson,CA,2022-09-21 17:55:13,55.7435,-97.8558,44.76,65,75,9.22
663,North Platte,US,2022-09-21 17:52:55,41.1239,-100.7654,60.69,49,75,15.01
664,Ribeira Grande,PT,2022-09-21 17:56:29,38.5167,-28.7,75.6,83,75,6.91
665,Necochea,AR,2022-09-21 17:56:30,-38.5473,-58.7368,59.79,43,89,5.5
666,Saint-Philippe,RE,2022-09-21 17:56:30,-21.3585,55.7679,71.19,77,29,11.95
667,Faanui,PF,2022-09-21 17:56:31,-16.4833,-151.75,78.53,75,6,20.74
668,Torbay,CA,2022-09-21 17:56:31,47.6666,-52.7314,59.76,72,75,13.8
669,Oranjemund,NA,2022-09-21 17:56:32,-28.55,16.4333,59.61,62,53,4.14
670,Awjilah,LY,2022-09-21 17:55:37,29.1081,21.2869,95.02,12,2,9.82
671,Albolote,ES,2022-09-21 17:56:32,37.2309,-3.6551,77.79,66,20,3.44
672,Aku,NG,2022-09-21 17:56:32,6.7081,7.3167,73.83,91,96,1.1
673,Macas,EC,2022-09-21 17:56:34,-2.3167,-78.1167,83.95,51,20,4.61
674,Bongor,TD,2022-09-21 17:56:35,10.2806,15.3722,78.19,82,20,3.53
675,Dikson,RU,2022-09-21 17:56:36,73.5069,80.5464,30.94,76,100,29.68
676,Samarai,PG,2022-09-21 17:56:36,-10.6167,150.6667,78.98,83,99,13.73
677,Codrington,AU,2022-09-21 17:53:01,-38.2667,141.9667,53.11,94,97,4.41
678,Angoche,MZ,2022-09-21 17:56:37,-16.2325,39.9086,75.72,76,1,15.14
679,Mehamn,NO,2022-09-21 17:56:37,71.0357,27.8492,46.35,93,75,20.71
680,Port Shepstone,ZA,2022-09-21 17:56:38,-30.7414,30.455,61.25,76,26,5.5
681,Yuty,PY,2022-09-21 17:56:38,-26.6,-56.25,75.38,60,83,5.93
682,Parintins,BR,2022-09-21 17:56:38,-2.6283,-56.7358,105.42,19,79,3.83
683,Port Alfred,ZA,2022-09-21 17:56:39,-33.5906,26.891,60.19,85,10,3.0
684,Tucumcari,US,2022-09-21 17:53:35,35.1717,-103.725,88.63,32,3,13.0
685,Lebu,CL,2022-09-21 17:57:39,-37.6167,-73.65,50.72,68,42,7.11
686,Hasaki,JP,2022-09-21 17:57:40,35.7333,140.8333,63.28,63,99,20.74
687,Rajsamand,IN,2022-09-21 17:57:40,25.0667,73.8833,78.06,62,8,12.82
688,Ixtapa,MX,2022-09-21 17:57:41,20.7,-105.2,83.23,80,90,3.0
689,Camajuani,CU,2022-09-21 17:57:41,22.4833,-79.75,89.04,54,21,8.93
690,Shubarkuduk,KZ,2022-09-21 17:57:42,49.1447,56.4872,68.49,15,0,6.62
691,Sibolga,ID,2022-09-21 17:57:43,1.7427,98.7792,75.13,94,100,2.44
692,Dhidhdhoo,MV,2022-09-21 17:57:44,6.8833,73.1,81.59,75,4,9.22
693,Libreville,GA,2022-09-21 17:57:45,0.3925,9.4537,78.13,81,96,7.45
694,Anchorage,US,2022-09-21 17:57:19,61.2181,-149.9003,44.98,86,100,5.01
695,Broken Hill,AU,2022-09-21 17:57:46,-31.95,141.4333,53.65,93,100,15.01
696,Cove,BJ,2022-09-21 17:57:51,7.221,2.3402,76.53,88,98,4.92
697,Sakaiminato,JP,2022-09-21 17:57:51,35.55,133.2333,60.78,88,75,5.75
698,Holme,DK,2022-09-21 17:57:53,56.1138,10.1725,56.77,72,79,4.16
699,Zheleznodorozhnyy,RU,2022-09-21 17:57:54,55.7503,38.0042,51.44,90,100,3.38
700,Halifax,CA,2022-09-21 17:55:39,44.6453,-63.5724,70.21,88,75,12.66
701,Bagotville,AU,2022-09-21 17:57:55,-28.9833,153.4167,62.85,99,99,15.37
702,Ashland,US,2022-09-21 17:55:05,40.8167,-82.2665,85.26,66,19,16.93
703,Namibe,AO,2022-09-21 17:57:55,-15.1961,12.1522,72.23,83,75,11.5
704,Kahului,US,2022-09-21 17:57:56,20.8947,-156.47,79.84,84,16,3.0
705,Mackay,AU,2022-09-21 17:56:00,-21.15,149.2,71.89,86,86,5.23
706,Mnogovershinnyy,RU,2022-09-21 17:57:58,53.9353,139.9242,38.95,83,84,4.81
707,Thoen,TH,2022-09-21 17:57:59,17.6129,99.2161,74.12,98,100,1.34
708,Flinders,AU,2022-09-21 17:57:59,-34.5833,150.8552,61.38,91,100,5.01
709,Yokadouma,CM,2022-09-21 17:57:59,3.5167,15.05,71.19,95,98,1.99
710,Lamu,KE,2022-09-21 17:58:00,-2.2717,40.902,76.24,86,18,15.37
711,Dingle,PH,2022-09-21 17:58:00,10.9995,122.6711,75.27,90,93,3.22
712,Zhigalovo,RU,2022-09-21 17:58:01,54.8097,105.1578,31.98,95,88,3.38
713,East London,ZA,2022-09-21 17:58:01,-33.0153,27.9116,61.74,82,0,12.66
714,Ouallam,NE,2022-09-21 17:58:02,14.3188,2.0866,91.22,43,94,2.19
715,Saldanha,ZA,2022-09-21 17:58:04,-33.0117,17.9442,64.45,78,36,9.64
716,Husavik,IS,2022-09-21 17:58:05,66.0449,-17.3389,49.21,85,86,6.11
717,Todos Santos,MX,2022-09-21 17:58:06,23.45,-110.2167,81.66,85,52,7.11
718,Barsovo,RU,2022-09-21 17:58:06,61.1667,73.1667,57.33,70,5,14.23
719,Port Elizabeth,ZA,2022-09-21 17:58:07,-33.918,25.5701,63.1,87,0,13.8
720,Lagoa,PT,2022-09-21 17:58:09,39.05,-27.9833,74.23,81,64,12.71
721,Srednekolymsk,RU,2022-09-21 17:58:09,67.45,153.6833,35.42,98,100,8.28
722,Komsomolskiy,UZ,2022-09-21 17:58:11,40.4272,71.7189,74.12,40,53,4.61
723,Mathbaria,BD,2022-09-21 17:58:11,22.2876,89.9593,79.27,90,11,6.2
724,Nizwa,OM,2022-09-21 17:58:12,22.9333,57.5333,84.83,41,47,1.68
725,Paamiut,GL,2022-09-21 17:58:13,61.994,-49.6678,42.33,67,76,11.65
726,Hammond,US,2022-09-21 17:53:27,41.5834,-87.5,88.39,59,0,10.36
727,Bambous Virieux,MU,2022-09-21 17:58:14,-20.3428,57.7575,72.21,88,40,11.5
728,Grand Gaube,MU,2022-09-21 17:58:15,-20.0064,57.6608,72.37,74,4,10.0
729,Umm Kaddadah,SD,2022-09-21 17:59:15,13.6017,26.6876,92.77,19,27,12.93
730,Berlevag,NO,2022-09-21 17:59:16,70.8578,29.0864,46.4,85,100,22.91
731,Shenkursk,RU,2022-09-21 17:59:17,62.1091,42.896,43.47,96,86,4.47
732,Ketchikan,US,2022-09-21 17:59:08,55.3422,-131.6461,63.07,67,60,3.6
733,Tasiilaq,GL,2022-09-21 17:59:18,65.6145,-37.6368,33.71,94,73,4.07
734,Luang Prabang,LA,2022-09-21 17:59:19,19.8856,102.1347,71.56,99,85,1.25
735,Butaritari,KI,2022-09-21 17:59:19,3.0707,172.7902,79.61,76,88,3.56
736,Nome,US,2022-09-21 17:59:19,64.5011,-165.4064,44.67,77,100,23.02
737,Hambantota,LK,2022-09-21 17:54:24,6.1241,81.1185,79.68,82,5,15.79
738,Olbia,IT,2022-09-21 17:59:20,40.9214,9.4856,73.45,78,75,9.22
739,Cumra,TR,2022-09-21 17:59:20,37.5732,32.7745,60.58,70,64,3.2
740,Mazagao,BR,2022-09-21 17:59:21,-0.115,-51.2894,95.05,43,3,6.35
741,Beaufort,MY,2022-09-21 17:58:36,5.3473,115.7455,75.24,93,97,2.48
742,Saint-Michel-Des-Saints,CA,2022-09-21 17:59:21,46.6834,-73.9159,65.1,62,68,9.62
743,Erdenet,MN,2022-09-21 17:59:22,49.0333,104.0833,32.04,80,6,1.63
744,Baykit,RU,2022-09-21 17:59:23,61.67,96.37,34.39,93,100,7.14
745,Vostok,RU,2022-09-21 17:59:23,46.4856,135.8833,37.36,75,0,5.61
746,Marsh Harbour,BS,2022-09-21 17:59:25,26.5412,-77.0636,84.43,70,1,16.8
747,Viedma,AR,2022-09-21 17:59:25,-40.8135,-62.9967,47.52,74,52,14.54
748,Bonavista,CA,2022-09-21 17:59:26,48.6499,-53.1147,54.54,69,33,16.33
749,Puerto Del Rosario,ES,2022-09-21 17:55:54,28.5004,-13.8627,76.75,78,20,13.8
750,Wolsztyn,PL,2022-09-21 17:59:26,52.1155,16.1171,53.51,65,72,5.73
751,Turukhansk,RU,2022-09-21 17:59:27,65.8167,87.9833,39.61,96,100,18.01
752,Coihueco,CL,2022-09-21 17:59:27,-36.6167,-71.8333,54.34,50,75,4.61
753,Galesong,ID,2022-09-21 17:59:28,-5.3166,119.3661,75.22,81,86,7.02
754,Cayenne,GF,2022-09-21 17:59:28,4.9333,-52.3333,89.64,62,20,17.27
755,Bethel,US,2022-09-21 17:56:57,41.3712,-73.414,77.9,63,0,5.01
756,Santa Marta De Tormes,ES,2022-09-21 17:59:29,40.9506,-5.6272,74.86,35,20,17.27
757,Castro,BR,2022-09-21 17:57:30,-24.7911,-50.0119,58.82,99,100,4.47
758,Bayji,IQ,2022-09-21 17:59:30,34.9311,43.487,92.41,24,85,5.01
759,Hofn,IS,2022-09-21 17:59:31,64.2539,-15.2082,51.82,87,20,3.44
760,Port Lincoln,AU,2022-09-21 17:59:26,-34.7333,135.8667,53.51,83,35,5.32
761,Olafsvik,IS,2022-09-21 17:59:31,64.8945,-23.7142,50.2,85,96,1.72
762,Toamasina,MG,2022-09-21 17:59:32,-18.1667,49.3833,69.8,88,75,5.75
763,Dawson Creek,CA,2022-09-21 17:56:39,55.7666,-120.2362,55.04,54,0,2.3
764,Broome,US,2022-09-21 17:59:32,42.2506,-75.833,80.46,60,16,7.0
765,Honiara,SB,2022-09-21 17:59:33,-9.4333,159.95,74.98,86,100,1.83
766,Ahvaz,IR,2022-09-21 17:59:33,31.3203,48.6693,89.55,27,0,2.3
767,Cockburn Town,TC,2022-09-21 17:59:34,21.4612,-71.1419,82.62,83,100,25.46
768,Guangyuan,CN,2022-09-21 17:59:34,32.442,105.823,64.87,96,95,2.28
769,Umm Lajj,SA,2022-09-21 17:59:34,25.0213,37.2685,82.85,64,0,7.49
770,Sal Rei,CV,2022-09-21 17:59:35,16.1833,-22.9167,84.4,65,75,18.41
771,Mareeba,AU,2022-09-21 17:59:36,-17.0,145.4333,66.92,94,95,2.3
772,Hermanus,ZA,2022-09-21 17:59:37,-34.4187,19.2345,59.81,80,40,1.43
773,Dwarka,IN,2022-09-21 17:59:37,22.2394,68.9678,80.55,74,35,9.19
774,Astana,KZ,2022-09-21 17:59:38,51.1801,71.446,57.15,67,0,6.71
775,Santa Luzia,BR,2022-09-21 18:00:38,-19.7697,-43.8514,83.7,45,66,4.63
776,Carnarvon,AU,2022-09-21 18:00:39,-24.8667,113.6333,64.36,78,0,20.13
777,Beyneu,KZ,2022-09-21 18:00:39,45.3167,55.2,74.43,18,0,14.54
778,Malakal,SS,2022-09-21 18:00:40,9.5334,31.6605,76.05,88,85,3.69
779,Banda Aceh,ID,2022-09-21 18:00:40,5.5577,95.3222,79.09,80,100,11.12
780,Jalu,LY,2022-09-21 18:00:41,29.0331,21.5482,95.02,12,1,8.81
781,Lethem,GY,2022-09-21 18:00:41,3.3803,-59.7968,89.58,52,64,2.51
782,Matagami,CA,2022-09-21 18:00:42,49.7502,-77.6328,59.11,94,100,11.5
783,Innisfail,AU,2022-09-21 18:00:42,-17.5333,146.0333,70.97,91,88,3.11
784,Oktyabrskiy,RU,2022-09-21 18:00:43,54.4815,53.471,64.83,30,100,3.42
785,Oshawa,CA,2022-09-21 17:57:43,43.9001,-78.8496,76.24,78,75,11.5
786,Kudahuvadhoo,MV,2022-09-21 18:00:43,2.6708,72.8944,82.74,70,8,7.0
787,Hatillo,PR,2022-09-21 18:00:44,18.4863,-66.8254,94.1,54,67,7.0
788,Ayagoz,KZ,2022-09-21 18:00:45,47.9714,80.4392,58.5,46,0,10.18
789,Nelson,NZ,2022-09-21 18:00:45,-41.2833,173.2833,48.29,96,58,5.84
790,Praia Da Vitoria,PT,2022-09-21 18:00:46,38.7333,-27.0667,78.76,85,58,4.99
791,Gobabis,NA,2022-09-21 18:00:46,-22.45,18.9667,63.25,8,0,7.94
792,Yulara,AU,2022-09-21 18:00:47,-25.2406,130.9889,57.61,34,0,9.26
793,Kiruna,SE,2022-09-21 18:00:47,67.8557,20.2251,41.92,93,100,12.66
794,Pacific Grove,US,2022-09-21 18:00:48,36.6177,-121.9166,71.35,73,7,1.99
795,Souillac,MU,2022-09-21 18:00:48,-20.5167,57.5167,70.18,88,75,12.66
796,Dillon,US,2022-09-21 18:00:49,34.4166,-79.3712,96.87,34,0,4.21
797,Lanxi,CN,2022-09-21 18:00:49,29.2195,119.477,68.31,84,98,3.4
798,Norsup,VU,2022-09-21 18:00:50,-16.0667,167.3833,76.73,84,6,6.06
799,Tombouctou,ML,2022-09-21 18:00:50,20.0,-3.0,97.38,28,16,12.26
800,Okha,RU,2022-09-21 18:00:51,53.5739,142.9478,45.19,88,26,12.19
801,Akyab,MM,2022-09-21 18:00:51,20.15,92.9,81.16,80,62,2.08
802,Formosa,AR,2022-09-21 18:00:52,-26.1775,-58.1781,78.06,50,46,9.93
803,Senneterre,CA,2022-09-21 18:00:52,48.3835,-77.2328,60.37,89,100,14.79
804,Makakilo City,US,2022-09-21 18:00:53,21.3469,-158.0858,78.62,77,73,10.07
805,Hami,CN,2022-09-21 18:00:53,42.8,93.45,68.18,15,0,3.18
806,Hanzhong,CN,2022-09-21 18:00:54,33.0728,107.0303,61.83,89,57,1.74
807,Hit,IQ,2022-09-21 18:00:54,33.6416,42.8251,91.24,19,62,7.07
808,New Norfolk,AU,2022-09-21 18:00:55,-42.7826,147.0587,53.71,74,85,2.82
809,Salalah,OM,2022-09-21 18:00:38,17.0151,54.0924,79.61,80,73,6.02
810,Rawson,AR,2022-09-21 18:00:56,-43.3002,-65.1023,50.47,76,64,16.75
811,Barao De Cocais,BR,2022-09-21 18:00:57,-19.9458,-43.4872,82.4,51,71,4.07
812,Mokrous,RU,2022-09-21 18:00:57,51.2333,47.5167,63.23,85,96,6.29
813,Camocim,BR,2022-09-21 18:00:58,-2.9022,-40.8411,86.49,61,2,20.4
814,Usinsk,RU,2022-09-21 18:00:58,65.9939,57.5281,36.73,80,81,20.67
815,Pontianak,ID,2022-09-21 18:00:59,-0.0333,109.3333,73.65,93,74,2.57
816,Lakhnadon,IN,2022-09-21 18:00:59,22.6,79.6,72.1,94,100,12.71
817,Lorengau,PG,2022-09-21 18:00:57,-2.0226,147.2712,79.05,80,17,2.66
818,Olavarria,AR,2022-09-21 18:01:00,-36.8927,-60.3225,61.02,42,71,7.52
819,Georgetown,MY,2022-09-21 17:58:10,5.4112,100.3354,78.89,89,20,4.61
820,Gamba,GA,2022-09-21 18:02:01,-2.65,10.0,75.61,84,75,7.99
821,Atbasar,KZ,2022-09-21 18:02:01,51.8,68.3333,65.17,39,0,1.92
822,Constitucion,CL,2022-09-21 18:02:02,-35.3333,-72.4167,54.36,60,11,11.92
823,Madimba,TZ,2022-09-21 18:02:02,-10.4,40.3333,72.54,84,36,7.34
824,Seoul,KR,2022-09-21 18:02:03,37.5683,126.9778,63.84,55,14,3.49
825,Kanye,BW,2022-09-21 18:02:03,-24.9667,25.3327,61.14,16,0,7.18
826,Novikovo,RU,2022-09-21 18:02:03,51.1537,37.8879,52.11,71,18,4.63
827,Sirsa,IN,2022-09-21 18:02:04,29.5333,75.0167,80.55,74,22,6.04
828,Chumphon,TH,2022-09-21 18:02:04,10.3333,98.8333,72.0,94,99,3.33
829,Upington,ZA,2022-09-21 18:02:05,-28.4478,21.2561,61.9,19,69,4.52
830,Mitu,CO,2022-09-21 18:02:05,1.1983,-70.1733,94.78,40,95,2.48
831,Porto Santo,PT,2022-09-21 18:02:06,33.072,-16.3415,75.58,69,40,10.36
832,Tripoli,LY,2022-09-21 18:01:40,32.8752,13.1875,78.76,66,78,8.3
833,Mahajanga,MG,2022-09-21 18:02:06,-15.7167,46.3167,80.62,47,20,12.66
834,Meadow Lake,US,2022-09-21 18:02:07,34.8014,-106.5436,81.84,49,18,9.17
835,Laguna,US,2022-09-21 18:02:07,38.421,-121.4238,68.29,88,100,4.61
836,Manono,CD,2022-09-21 18:02:08,-7.3,27.4167,77.23,60,83,0.6
837,San Patricio,US,2022-09-21 18:02:08,28.017,-97.5169,90.18,45,3,8.08
838,Longyearbyen,SJ,2022-09-21 18:02:09,78.2186,15.6401,35.44,69,40,25.32
839,Belaya Gora,RU,2022-09-21 18:02:10,68.5333,146.4167,32.45,99,100,7.94
840,Chicago,US,2022-09-21 17:58:26,41.85,-87.65,87.62,62,59,7.0
841,Katobu,ID,2022-09-21 18:02:10,-4.9408,122.5276,74.25,92,63,1.23
842,Podporozhye,RU,2022-09-21 18:02:11,60.9112,34.1706,43.41,97,55,4.0
843,Najran,SA,2022-09-21 18:00:57,17.4924,44.1277,82.56,18,8,1.97
844,Stokmarknes,NO,2022-09-21 18:02:11,68.5646,14.9108,51.76,93,75,3.44
845,Rowlett,US,2022-09-21 17:59:47,32.9029,-96.5639,97.84,45,0,6.91
846,Ambilobe,MG,2022-09-21 18:02:12,-13.2,49.05,76.32,59,67,2.24
847,Zhigansk,RU,2022-09-21 18:02:13,66.7697,123.3711,30.06,95,100,17.6
848,Hundorp,NO,2022-09-21 18:02:13,61.5552,9.9407,44.91,78,53,5.41
849,Aksarka,RU,2022-09-21 18:02:14,66.5606,67.7975,37.53,77,79,18.75
850,Luderitz,NA,2022-09-21 18:02:14,-26.6481,15.1594,63.5,49,96,7.81
851,Susanville,US,2022-09-21 18:02:15,40.4163,-120.653,56.91,68,75,3.0
852,San Carlos,VE,2022-09-21 18:02:15,9.6612,-68.5827,86.54,63,100,4.0
853,Ust-Abakan,RU,2022-09-21 18:02:16,53.8525,91.3742,44.51,87,56,2.24
854,Maldonado,UY,2022-09-21 17:59:26,-34.6667,-54.9167,60.19,49,83,11.21
855,Bonita Springs,US,2022-09-21 18:02:17,26.3398,-81.7787,91.98,71,7,5.84
856,Yumen,CN,2022-09-21 18:02:18,40.2833,97.2,59.27,14,0,10.27
857,Fortuna,US,2022-09-21 18:02:19,40.5982,-124.1573,65.98,83,100,1.01
858,Dzhebariki-Khaya,RU,2022-09-21 18:02:19,62.2167,135.8,25.56,86,39,4.88
859,Vaitape,PF,2022-09-21 18:02:19,-16.5167,-151.75,78.55,74,6,20.62
860,Shimoda,JP,2022-09-21 18:02:20,34.6667,138.95,64.11,73,99,22.44
861,Ucluelet,CA,2022-09-21 18:01:45,48.9329,-125.5528,70.09,45,3,4.03
862,Sangar,RU,2022-09-21 18:02:21,63.9242,127.4739,29.12,89,21,14.79
863,Guerrero Negro,MX,2022-09-21 18:02:21,27.9769,-114.0611,78.6,59,64,7.87
864,Hokitika,NZ,2022-09-21 18:02:22,-42.7167,170.9667,46.4,76,1,4.61
865,Batie,BF,2022-09-21 18:02:22,9.8833,-2.9167,77.27,82,79,1.97
866,Bilma,NE,2022-09-21 18:02:23,18.6853,12.9164,96.42,10,16,6.49
867,Airai,TL,2022-09-21 18:02:23,-8.9266,125.4092,60.35,84,98,2.64
868,Goure,NE,2022-09-21 18:03:24,13.9835,10.2704,91.36,28,75,6.78
869,Ponta Do Sol,PT,2022-09-21 18:03:24,32.6667,-17.1,75.83,80,53,4.47
870,Byron Bay,AU,2022-09-21 18:03:26,-28.65,153.6167,62.94,87,96,16.26
871,Bac Lieu,VN,2022-09-21 18:03:27,9.285,105.7244,78.22,88,100,8.95
872,Palmer,US,2022-09-21 18:00:51,42.1584,-72.3287,74.62,69,40,3.0
873,Suntar,RU,2022-09-21 18:03:27,62.1444,117.6319,29.41,84,96,6.06
874,Clyde River,CA,2022-09-21 18:03:28,70.4692,-68.5914,27.77,92,100,12.48
875,Lewiston,US,2022-09-21 18:03:29,44.1003,-70.2148,67.71,76,100,5.75
876,Bat Yam,IL,2022-09-21 18:03:29,32.0231,34.7503,78.91,62,20,9.22
877,Murray Bridge,AU,2022-09-21 18:03:29,-35.1167,139.2667,54.12,96,18,8.14
878,Wasilla,US,2022-09-21 18:02:16,61.5814,-149.4394,42.78,94,100,5.75
879,Jumla,NP,2022-09-21 18:03:30,29.2747,82.1838,58.51,91,56,3.09
880,Aykhal,RU,2022-09-21 18:03:31,66.0,111.5,9.28,97,86,5.73
881,Lima,PE,2022-09-21 17:59:17,-12.0432,-77.0282,59.25,72,100,3.44
882,San Felipe,VE,2022-09-21 18:03:31,10.3399,-68.7425,91.17,44,76,7.36
883,Antofagasta,CL,2022-09-21 18:00:03,-23.65,-70.4,61.84,67,3,8.32
884,Lander,US,2022-09-21 18:02:17,42.833,-108.7307,63.19,62,100,8.05
885,Ponta Delgada,PT,2022-09-21 18:03:32,37.7333,-25.6667,75.92,83,20,11.5
886,Salina Cruz,MX,2022-09-21 18:03:33,16.1667,-95.2,88.23,55,90,14.92
887,Dryden,CA,2022-09-21 18:03:33,49.7833,-92.7503,46.69,81,100,11.5
888,Sorrento,IT,2022-09-21 18:03:34,40.626,14.3744,70.27,49,21,5.01
